DimItem_ItemCode_,DimItem_BPItemCode_,DimItem_ItemDesc_,ItemCategory,ItemGroupCode,ItemGroupDesc,ProductFamilyCode,ProductFamilyDesc,ItemModelGroupCode,OrigCountryRegionId,ItemModelGroupDesc,Sub_Brand,PackagingGroupCode,Grade,UnitCode_Sales,TaxItemGroupCode_Sales,CaseVolume,ContainerVolume,PackSize,PackagingQty,Pkg_or_Bulk,ProductStatus,DimItem_IsPFLItem_,DimItem_CreatedDateTime_,DimItem_ModifiedDateTime_
45655359,45655359,ALPHA SP 100 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,ALPHA,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 3:21:00 PM,5/7/2024 10:53:00 PM
456553-5G,4565535G,OBSOLETE - ALPHA SP 100 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 10:14:00 AM,9/6/2022 11:36:00 AM
45655559,ALPHA 150,ALPHA SP 150 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,ALPHA,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 3:26:00 PM,5/7/2024 10:53:00 PM
456555-5G,4565555G,OBSOLETE - ALPHA SP 150 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 10:18:00 AM,9/6/2022 11:36:00 AM
45655659,45655659,ALPHA SP 220 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,ALPHA,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 3:31:00 PM,5/7/2024 10:53:00 PM
456556-5G,4565565G,OBSOLETE - ALPHA SP 220 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 10:25:00 AM,9/6/2022 11:36:00 AM
45655759,ALPHASP320,ALPHA SP 320 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,ALPHA,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 3:35:00 PM,5/16/2024 3:12:00 PM
456557-5G,4565575G,OBSOLETE - ALPHA SP 320 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 10:29:00 AM,9/6/2022 11:36:00 AM
45655959,ALPHASP460,ALPHA SP 460 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,ALPHA,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 3:39:00 PM,5/7/2024 10:53:00 PM
456559-5G,4565595G,OBSOLETE - ALPHA SP 460 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,GO,,Gear Oil,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 10:36:00 AM,9/6/2022 11:37:00 AM
456C,OBSOLR09442ALubrizol,OBSOLETE - R09442A Lubrizol 7715,,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,LT,ALLTAX,0.8999,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
458B,R01309D<<45Lockguard,R01309D<< 45 Lockguard 9010(605953),,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,KG,ALLTAX,180,180,,1,Package,Active,False,2/6/2014 2:24:00 PM,3/10/2026 4:53:00 PM
45946359,Honilo480,HONILO 480 CF 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,CUTG,,Cutting and Grinding,Honilo,PAIL,NOGD,PL,EHCC,18.93,18.93,PACK,1,Package,Active,False,8/16/2022 9:44:00 AM,5/7/2024 10:53:00 PM
45957559,SPINDLE 2PL,HYSPIN SPINDLE OIL 2 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,HYD,,Hydraulic Oils,Hyspin,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 2:48:00 PM,5/7/2024 10:53:00 PM
459575-5G,4595755G,OBSOLETE - HYSPIN SPINDLE OIL 2 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,HYD,,Hydraulic Oils,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 11:24:00 AM,9/6/2022 11:37:00 AM
4601700,4601700,Wakefield 15W-40 CK-4 Bulk,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,BULK,15W40,LT,EHCP,1,1,BULK,1,Bulk,Active,False,5/24/2023 4:46:00 PM,8/2/2023 4:08:00 PM
4601700R,4601700R,Wakefield 15W40 CK-4 - Bulk,,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,,BULK,,LT,EHCP,1,-1,,0,Bulk,Active,False,5/24/2023 4:41:00 PM,5/29/2023 4:10:00 PM
4601705,4601705,Wakefield 15W-40 CK-4 1x205L,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,DRUM,15W40,DR,EHCPC_DR,205,205,PACK,1,Package,Active,False,5/25/2023 9:42:00 AM,5/7/2024 10:53:00 PM
4601759,4601759,Wakefield 15W-40 CK-4 1x18.93L,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,PAIL,15W40,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,5/25/2023 9:47:00 AM,5/7/2024 10:53:00 PM
4601772,4601772,Wakefield 15W-40 CK-4 1x984.2L,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,TOTE,15W40,TO,EHCP,984.2,984.2,PACK,1,Package,Active,False,5/24/2023 4:52:00 PM,4/20/2026 3:20:00 PM
4601800,4601800,Wakefield 10W-30 CK-4 Bulk,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,BULK,10W30,LT,EHCP,1,1,BULK,1,Bulk,Active,False,5/25/2023 10:05:00 AM,8/2/2023 4:09:00 PM
4601800R,4601800R,Wakefield 10W30 CK-4 Bulk,,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,,BULK,,LT,EHCP,1,-1,,0,Bulk,Active,False,5/25/2023 9:57:00 AM,5/29/2023 4:10:00 PM
4601805,4601805,Wakefield 10W-30 CK-4 1x205L,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,DRUM,10W30,DR,EHCPC_DR,205,205,PACK,1,Package,Active,False,5/25/2023 10:28:00 AM,5/7/2024 10:53:00 PM
4601859,4601859,Wakefield 10W-30 CK-4 1x18.93L,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,PAIL,10W30,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,5/25/2023 10:35:00 AM,5/7/2024 10:53:00 PM
4601872,4601872,Wakefield 10W-30 CK-4 1x984.2L,LUBES,FG,Finished Goods,WAKE,Wakefield,NON,,Non Synthetic Motor Oil,Wakefield,TOTE,10W30,TO,EHCP,984.2,984.2,PACK,1,Package,Active,False,5/25/2023 10:11:00 AM,5/7/2024 10:53:00 PM
46039359,Hyspin spindle10,HYSPIN SPINDLE OIL 10 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,HYD,,Hydraulic Oils,Hyspin,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 2:55:00 PM,5/7/2024 10:53:00 PM
460393-5G,4603935G,OBSOLETE - HYSPIN SPINDLE OIL 10 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,HYD,,Hydraulic Oils,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 11:30:00 AM,9/6/2022 11:37:00 AM
461B,OBSOLETE-R00481D,OBSOLETE-R00481D <BUTYL_ST (E.2326),,RM,Raw Material,LADD,Lubes Additive,ADD,,Additive,,DRUM,,,ALLTAX,0.96,0.96,,1,Package,Obsolete,False,3/1/2014 11:20:00 AM,4/22/2026 1:30:00 PM
461C,R08752AValeroBrights,R08752A Valero Brightstock(701028),,RM,Raw Material,BOIL,Base Oil,BASE,CAN,Base Oils,,BULK,Grp 1,LT,ALLTAX,1,-1,,0,Bulk,Active,False,2/6/2014 2:24:00 PM,12/19/2024 8:09:00 AM
462C,OBSOLR09899A<<55InfS,OBSOLETE - R09899A <<55 InfS1860,,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,LT,ALLTAX,0.98039,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
463C,R09890A<<55InfS1861,OBSOLETE- R09890A <<55 Inf. S1861,,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,LT,ALLTAX,1.06383,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
464C,R10139APurity1003,"OBSOLETE, R10139A Purity 1003",,RM,Raw Material,BOIL,Base Oil,BASE,CAN,Base Oils,,BULK,Grp 2+,LT,ALLTAX,1,-1,,0,Bulk,Obsolete,False,2/6/2014 2:24:00 PM,9/19/2023 4:40:00 PM
46881059,TRIBOL CM ATO 100,TRIBOL CM ATO 100 1x18.93L,LUBES,FG,Finished Goods,CIND,Castrol Industrial,HYD,,Hydraulic Oils,Tribol,PAIL,NOGD,PL,EHCPC,18.93,18.93,PACK,1,Package,Active,False,7/28/2022 3:17:00 PM,5/7/2024 10:53:00 PM
468810-5G,4688105G,OBSOLETE - TRIBOL CM ATO 100 1x18.93L,,FG,Finished Goods,CIND,Castrol Industrial,HYD,,Hydraulic Oils,,PAIL,,PL,EHCPC,18.93,-1,,0,Package,Obsolete,False,7/21/2022 11:35:00 AM,9/6/2022 11:37:00 AM
46884006,TRIBOL 1421/680,"Tribol CH 1421/680, 1x208.2L",LUBES,FG,Finished Goods,CIND,Castrol Industrial,CSL,,Chainsaw Lube,Tribol,DRUM,NOGD,DR,EHCC_DR,208.2,208.2,PACK,1,Package,Active,False,11/7/2024 10:55:00 AM,1/24/2025 11:27:00 AM
46884059,46884059,"Tribol CH 1421/680, 1x18.93L",LUBES,FG,Finished Goods,CIND,Castrol Industrial,CSL,,Chainsaw Lube,Tribol,PAIL,NOGD,PL,EHCC,18.93,18.93,PACK,1,Package,Active,False,11/7/2024 10:54:00 AM,11/7/2024 11:14:00 AM
470C,OBSOLR10179ALubrizol,OBSOLETE - R10179A Lubrizol 8685,,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,LT,ALLTAX,1,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
472C,501245CA4400<<60,501245 CA 4400 <<60(stock 22522)(606178) - Premix,,RM,Raw Material,LADD,Lubes Additive,ADD,USA,Additive,,BULK,,LT,ALLTAX,1,-1,,0,Bulk,Active,False,2/6/2014 2:24:00 PM,1/27/2026 10:55:00 AM
473C,Infineum R09285A,"OBSOLETE, Infineum R09285A",,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,KG,ALLTAX,0.9525,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
474C,R01752DSyntonPAO100,R01752D Synton PAO 100(701018),,RM,Raw Material,BOIL,Base Oil,BASE,CAN,Base Oils,,DRUM,Grp 4,LT,ALLTAX,1,-1,,0,Package,Active,False,2/6/2014 2:24:00 PM,5/17/2021 11:00:00 AM
475C,Yubase,"USE-UP, Yubase 8 (R10680A)(701091)",,RM,Raw Material,BOIL,Base Oil,BASE,,Base Oils,,DRUM,Grp 3,LT,ALLTAX,1,-1,,0,Package,UseUp,False,2/6/2014 2:24:00 PM,2/6/2024 11:09:00 AM
476C,Hatcol 2955,"OBSOLETE, Hatcol 2955",,RM,Raw Material,BOIL,Base Oil,BASE,CAN,Base Oils,,DRUM,Grp 5,KG,ALLTAX,0.97189,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:26:00 PM
477C,R06275A<<60Hitec5777,"OBSOLETE, Hitec 5777 (R06275A) <<60",,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,KG,ALLTAX,0.97189,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
478C,Infineum R09145A,"OBSOLETE, Infineum R09145A",,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,KG,ALLTAX,0.97189,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
479C,InfineumR10537A,OBSOLETE-Infineum R10537A,,RM,Raw Material,LADD,Lubes Additive,ADD,CAN,Additive,,DRUM,,KG,ALLTAX,0.97189,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
495C,A20100PBA,Stock 22766 -SV 261 - (501498) (606623) <<60,,RM,Raw Material,LADD,Lubes Additive,ADD,,Additive,,BULK,,LT,ALLTAX,1,-1,,0,Bulk,Active,False,2/6/2014 2:24:00 PM,9/11/2025 9:46:00 AM
496C,OBSOLETER10717A,OBSOLETE-R10717A Lubrizol 8675,,RM,Raw Material,LADD,Lubes Additive,ADD,,Additive,,BULK,,,ALLTAX,1,1,,1,Bulk,Obsolete,False,3/1/2014 1:05:00 PM,4/22/2026 1:30:00 PM
497C,SilverMasterBatch,OBSOLETE - Silver Master Batch,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,RESIN,,KG,ALLTAX,1,-1,,0,Package,Obsolete,False,2/6/2014 2:24:00 PM,4/22/2026 1:30:00 PM
500C,500C,PetroCan VHVI4 (R05464D),,RM,Raw Material,BOIL,Base Oil,BASE,,Base Oils,,BULK,Grp 3,LT,ALLTAX,1,1,,1,Bulk,Active,False,2/23/2021 9:43:00 AM,5/29/2025 10:20:00 AM
5019810,CastrolR401x20L,OBSOLETE - Castrol R40 1x20 L,LUBES,FG,Finished Goods,CCON,Castrol Consumer,RACE,USA,Racing,R40,PAIL,40,PL,EHCPC,20,20,PACK,1,Package,Obsolete,False,2/6/2014 2:24:00 PM,6/17/2019 12:45:00 PM
5040001,WinterMats,Castrol Winter Floor Mats,,SIRNTL,Service Item Trade Loan,CCON,Castrol Consumer,SAUN,,Saundry,,NONE,,EA,NOTAX,0,-1,,0,Package,Active,False,10/17/2014 12:36:00 PM,1/22/2020 1:20:00 PM
5040002,SummerMats,Castrol Summer Floor Mats,,RM,Raw Material,CCON,Castrol Consumer,SAUN,,Saundry,,NONE,,EA,ALLTAX,0,-1,,0,Package,Active,False,10/17/2014 12:38:00 PM,10/22/2018 12:14:00 PM
5041900,Castrol45LitrePlasti,Castrol 5 Litre Plastic Jug (2377-S),,RM,Raw Material,CCON,Castrol Consumer,SAUN,CAN,Saundry,,NONE,,EA,ALLTAX,1,1,,1,Package,Active,False,2/6/2014 2:24:00 PM,11/25/2020 2:29:00 PM
5041910,2377 5 Qt Measure,Samson 2377 5Qt Flex Spout Measure,,RM,Raw Material,CCON,Castrol Consumer,SAUN,,Saundry,,NONE,,EA,ALLTAX,0,0,,1,Package,Active,False,10/16/2014 5:12:00 PM,10/22/2018 12:07:00 PM
5042001,OBSOLETEWasteManagem,OBSOLETE - Waste Management Oil analysis kits,LUBES,FG,Finished Goods,CHDL,Castrol Heavy Duty,LAB,CAN,Lab Kits,,CASE,,CA,ALLTAX,1,1,,1,Package,Obsolete,False,2/6/2014 2:24:00 PM,6/28/2019 1:55:00 PM
5043000,KegRack(3kegformat),"KegRack-inc. 1 x Rack, 3 jugs, 1 drip tray (60LK-GRA-3-BS)",,RM,Raw Material,CCON,Castrol Consumer,SAUN,,Saundry,,NONE,,EA,ALLTAX,1,1,,1,Package,Active,False,1/21/2016 1:05:00 PM,11/7/2024 5:29:00 PM
5043100,5043100,OBSOLETE - Metal spigot - Keg (8303-34F),,RM,Raw Material,CCON,Castrol Consumer,SAUN,,Saundry,,NONE,,EA,ALLTAX,1,1,,1,Package,Obsolete,False,3/8/2022 2:25:00 PM,8/20/2025 11:29:00 AM
5043101,5043101,6” flexible ¾ nozzle kit - pail spigot (EXT-34F),,RM,Raw Material,CCON,Castrol Consumer,SAUN,,Saundry,,NONE,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/1/2022 8:54:00 AM,4/1/2022 8:57:00 AM
5045500,HandLeverPump(Drum),Hand Lever Pump (Drum) - (GRO 9597) with flexi hose,,RM,Raw Material,CCON,Castrol Consumer,SAUN,CAN,Saundry,,PUMP,,EA,ALLTAX,1,1,,1,Package,Active,False,2/6/2014 2:24:00 PM,10/10/2020 5:12:00 PM
5045603,Samson1240LeverPump,USE-UP Samson 1240 Drum Pump - Lever,,RM,Raw Material,CCON,Castrol Consumer,SAUN,CAN,Saundry,,PUMP,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/6/2014 2:24:00 PM,10/14/2020 8:24:00 AM
